i	dep_id	name	dev_stat	url	code_list	longitude	latitude
12090	10030590	"Rough and Ready Formerly Rough and Ready and Savorum"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030590"	" AU "	-123.56114	41.28455
12125	10033903	"Barnum Bros."	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033903"	" CU "	-123.5617	41.56316
12128	10034385	"Bonanza"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034385"	" AU "	-122.58666	40.74374
12129	10034416	"Evening Star"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034416"	" AU "	-122.68138	40.71707
12139	10035914	"Occurrence"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035914"	" AU AG "	-122.71804	40.74735
12672	10106546	"Grand National Mining Co"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106546"	" AU "	-122.72944	41.21262
12737	10117259	"Watson"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117259"	" AU "	-123.0561	40.24705
12738	10117493	"Corner No. 1 and No. 2 Prospects"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117493"	" MN "	-123.52472	40.14515
12740	10117676	"Maple Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117676"	" AU "	-123.01921	40.85094
12898	10139238	"Unnamed Location"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139238"	" CLY "	-124.15554	40.82563
12902	10139597	"Van Duzen River Bar"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139597"	" SDG "	-124.05304	40.53064
12916	10141374	"Federal"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141374"	" CR "	-123.39442	40.40735
12917	10141665	"Adoba"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141665"	" AU "	-122.92641	40.75905
12920	10141776	"Platina"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141776"	" AU PGE "	-122.8928	40.36155
13086	10165258	"Lawson Butte Co."	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165258"	" CU "	-122.4933	40.69425
13092	10165617	"Hickey"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165617"	" AU AG "	-122.7564	40.75985
13093	10165717	"Morris"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165717"	" AU "	-123.44172	40.70794
13094	10165982	"Mohawk Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165982"	" AU "	-122.70831	41.07484
13278	10190270	"Banhart Pit #1"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190270"	" SDG "	-122.49801	41.68484
13282	10190489	"Twin Cedars"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190489"	" CR "	-123.23751	40.40345
13283	10190594	"Buckhorn"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190594"	" AU PGE "	-123.49363	40.85044
13285	10190757	"Coffee Creek Dredge"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190757"	" AU AG "	-122.87861	41.03484
13416	10208107	"Conzetti Placer Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208107"	" AU "	-123.08752	41.10264
13446	10212109	"Unnamed Location"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10212109"	" CR "	-123.70864	41.37373
13457	10213348	"Redding Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213348"	" SDG "	-122.42889	40.49765
13459	10213442	"Unnamed Location"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213442"	" CR "	-122.56301	41.43014
13466	10214342	"Lucky Star Claim"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214342"	" MN "	-123.26501	40.39015
13471	10214767	"Shasta Lily"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214767"	" HG "	-122.5144	41.15265
13646	10238209	"Collier Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238209"	" MN "	-122.79332	41.67404
13647	10238394	"Finley Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238394"	" AU "	-123.12002	41.29874
13848	10263508	"Double A.Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263508"	" MN "	-123.27551	40.20675
13849	10263544	"Masterson C.J."	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263544"	" CR "	-122.60111	41.42984
13981	10280978	"Lower Nash"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280978"	" AU "	-122.93252	41.11374
14029	10286483	"Ajax"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286483"	" AU "	-122.543	40.62565
14032	10286998	"Davidson"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286998"	" AU "	-122.6269	40.65345
14035	10287175	"Tip Top Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287175"	" AU "	-123.09282	41.25734
14036	10287203	"Courts and Smith Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287203"	" AU "	-123.01833	41.72153
14447	10030573	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030573"	" MN "	-123.65772	40.33475
14448	10030598	"Delaney Group"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030598"	" AU "	-123.57475	41.31927
14468	10033622	"Oro Fino No. 2"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033622"	" MN "	-122.9014	41.57678
14471	10034436	"Humming Bird"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034436"	" AU "	-122.4397	40.61429
14472	10034489	"Trinity Consolidated"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034489"	" AU "	-122.50582	40.92179
14479	10035452	"Golden Eagle"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035452"	" AU "	-122.84779	41.68067
14814	10077567	"Great Western"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077567"	" AU "	-122.51276	40.54513
14961	10095211	"Broken Hammer Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095211"	" MN "	-123.49001	40.21902
14962	10095217	"Snow Camp Claims"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095217"	" MN "	-123.37501	40.52235
15064	10106533	"Kangaroo"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106533"	" AU "	-122.69722	41.30373
15156	10117859	"Six Mile Creek"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117859"	" AU AG "	-123.09002	41.17094
15357	10141443	"Yellow Rose of Texas"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141443"	" AU "	-122.91281	41.05154
15359	10141671	"Maybe So"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141671"	" AU AG "	-123.20892	41.16124
15360	10141889	"Wright and Fletcher"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141889"	" AU "	-122.92332	41.59154
15543	10165157	"Eureka Tellurium"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165157"	" AU "	-122.44389	40.59205
15548	10165694	"Baines Placer Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165694"	" AU "	-123.16642	41.25674
15732	10189930	"Florence"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189930"	" AU "	-122.7028	40.44985
15733	10189985	"Isabel and Queen"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189985"	" AU "	-122.5689	40.64095
15888	10213430	"Reported Occurrences"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213430"	" AU "	-123.18222	41.26794
15894	10214608	"Teal and Perigot Group"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214608"	" AU PGE_PT "	-123.55833	40.89424
16060	10237835	"Mcneal Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237835"	" AU "	-123.34803	41.27564
16064	10238446	"Brown's Bar"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238446"	" AU AG "	-123.37253	40.97904
16065	10238517	"Eureka"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238517"	" AU "	-122.99941	40.84814
16069	10238856	"Enterprise 1 & 2"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238856"	" AU "	-123.12282	40.84594
16071	10238918	"Frwethy"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238918"	" AU "	-122.68471	40.94955
16273	10262785	"Golden Gravels"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262785"	" AU "	-123.10671	40.76484
16276	10263390	"Chessie"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263390"	" AU "	-122.94442	41.10704
16453	10285297	"Crimson Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285297"	" CU "	-124.09363	40.31484
16464	10287256	"Skidoo Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287256"	" AU "	-123.27693	41.17064
16466	10287401	"Ball & Sons"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287401"	" SDG "	-122.93141	40.72845
16467	10287633	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287633"	" CR "	-122.62831	41.25924
16468	10287806	"Baker"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287806"	" AU "	-122.86642	41.64424
16910	10030507	"Several Unlocatable Mines"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030507"	" CR "	-123.86485	40.69884
16930	10033719	"Tan Oak No. 1"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033719"	" MN "	-123.52862	40.15735
16933	10034201	"Eureka Group"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034201"	" CU "	-122.70778	41.06651
16934	10034205	"Last Chance"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034205"	" CU "	-123.4228	40.93456
16935	10034387	"Broken Hill"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034387"	" AU FE "	-122.50748	40.53263
16942	10035532	"Attlebury"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035532"	" AU "	-122.93779	41.56873
17250	10077583	"Gambrinus"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077583"	" AU MN "	-122.54666	40.62763
17327	10086642	"Brown Bear Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086642"	" AU FE "	-122.73138	40.71957
17483	10109407	"Shell View No. 2"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109407"	" MN "	-123.515	40.11957
17540	10116983	"Index"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116983"	" AU "	-122.5825	40.65565
17542	10117236	"Jacobs and Mccarthy"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117236"	" AU "	-123.01673	41.73593
17544	10117328	"Little Klondyke"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117328"	" AU AG "	-123.39582	40.40875
17546	10117375	"Barron Creek Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117375"	" AU "	-123.34552	41.00594
17725	10140559	"Unidentified Mines"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10140559"	" AU "	-123.54584	41.59483
17726	10140917	"Crapo Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10140917"	" AU "	-123.36003	41.29564
17880	10163179	"Sam Brown Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163179"	" MN "	-123.71424	41.07653
17896	10165038	"Unnamed Locations"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165038"	" CR "	-122.47671	41.39014
17902	10166299	"Claim 23"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166299"	" MN "	-123.30531	40.43235
18069	10190047	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190047"	" AS "	-122.91221	40.73045
18071	10190410	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190410"	" AU "	-122.97391	40.81375
18223	10213907	"King Creek"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213907"	" AU AG "	-123.47394	41.62313
18227	10214515	"Bigelow"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214515"	" AU "	-122.99421	40.80375
18394	10235913	"Rickter Deposit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10235913"	" STN_C "	-124.14254	40.47764
18407	10238169	"Quartz Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238169"	" AU "	-122.4947	40.79095
18411	10238831	"Alwood"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238831"	" BA "	-123.39473	40.93924
18412	10239060	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10239060"	" AU "	-123.26001	40.19045
18602	10262392	"Chalcosa"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262392"	" CU "	-122.5014	40.71595
18603	10262466	"Unidentified Mine Location"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262466"	" AU "	-123.40033	41.24594
18608	10263158	"Nugget Bar"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263158"	" AU "	-122.78751	40.83375
18609	10263219	"Shasta Lilly"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263219"	" AU AG "	-122.89941	41.12924
18613	10263361	"Hayes Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263361"	" AU "	-122.90392	41.31094
18741	10285197	"Wood"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285197"	" CR "	-123.71033	40.48674
18747	10286355	"Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286355"	" AU "	-122.5322	40.65155
18756	10287201	"Hunter and Dowey"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287201"	" AU "	-123.03252	41.27264
18759	10287487	"Lake"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287487"	" AU AG "	-123.10832	41.19794
19170	10030517	"Mercer Fraser Co."	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030517"	" SDG "	-124.03642	40.90844
19195	10033709	"Reichert Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033709"	" MN "	-123.09667	40.52013
19203	10034377	"Black Hawk"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034377"	" AU "	-122.50859	40.54124
19204	10034494	"Willard and Williams"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034494"	" AU CU "	-122.47971	40.61818
19210	10035438	"Johnson and Lewis"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035438"	" AU "	-122.93251	41.57206
19211	10035444	"Turk"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035444"	" AU "	-122.93501	41.59762
19268	10043387	"Wilder Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043387"	" CR "	-123.68558	41.35761
19504	10076566	"Crothers Property"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10076566"	" AU "	-124.06059	41.459
19515	10077538	"Oro Grande"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077538"	" AU "	-122.44692	40.57652
19520	10077798	"Baines Placer Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077798"	" AU "	-123.17056	41.25678
19718	10103024	"Jumbo"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103024"	" AU "	-122.51748	40.53096
19720	10103282	"Grizzly Gulch"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103282"	" AU "	-122.85223	41.66595
19827	10116406	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116406"	" AU "	-122.87442	41.64484
19828	10116438	"Clear Creek Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116438"	" SDG "	-122.44299	40.49675
19838	10117455	"Nolan Bar Hyd"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117455"	" AU AG "	-122.86532	41.24204
19991	10141737	"Plutus Group"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141737"	" CU "	-122.73361	41.33064
20153	10165570	"Starveout Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165570"	" AU "	-123.21832	41.19514
20156	10165954	"Carlson and Sandburg"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165954"	" AU "	-122.91171	40.65705
20157	10166187	"Stricklin Bar Placer"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166187"	" AU "	-123.16222	41.00404
20348	10189828	"Unnamed Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189828"	" AU "	-122.41499	40.48486
20514	10213439	"Peters"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213439"	" AU "	-123.06892	41.26874
20522	10213859	"Yuba Consolidated Gold Fields"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213859"	" AU PGE_PT "	-122.82472	41.28154
20525	10214370	"Lorenz"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214370"	" AU "	-122.92891	40.71015
20680	10236570	"Windbigler No. 1 Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10236570"	" MN "	-123.71502	40.37794
20689	10237954	"Unnamed Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237954"	" AU "	-122.51549	40.48565
20698	10238823	"Kangaroo Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238823"	" AU "	-122.72111	41.30294
20879	10262331	"Wm Hendricks Ranch"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262331"	" AU AG "	-122.54969	40.43875
20894	10263454	"Uncle Sam Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263454"	" AU "	-123.09642	41.26374
21055	10284784	"Pearch"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10284784"	" AU "	-123.52363	41.29923
21071	10286759	"North Star"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286759"	" AU "	-122.593	40.65655
21074	10287185	"New Hope"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287185"	" AU AG "	-122.86612	41.69294
21075	10287200	"Bonanza"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287200"	" AU "	-123.31893	41.07624
21081	10287636	"Harold C. Young"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287636"	" AU AG "	-122.7397	40.75705
21082	10287723	"South Black Gulch Prospect"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287723"	" AU PB "	-123.09282	40.89294
21085	10287821	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287821"	" MN "	-123.30671	40.28595
21493	10030556	"Leaning Tree No. 2"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030556"	" MN "	-123.71835	40.92095
21522	10034423	"Gold Bar"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034423"	" AU "	-122.58554	40.73124
21533	10035897	"Eureka"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035897"	" AU "	-122.99944	40.84817
21576	10040724	"Boston Consolidated"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10040724"	" HG "	-122.53472	41.14402
21593	10043490	"Grubstake Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043490"	" CR "	-123.23583	40.08985
21594	10043502	"Picayune Lake Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043502"	" CR "	-122.41721	41.13207
22041	10103286	"Mystery"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103286"	" AU "	-123.16223	41.25206
22141	10116579	"Oro Fino"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116579"	" AU "	-122.5089	40.57845
22147	10117365	"Bright Star"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117365"	" AU "	-123.09551	40.49625
22324	10141368	"Sugar Pine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141368"	" MN "	-123.41782	40.62484
22328	10141692	"Weed Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141692"	" MN "	-123.09501	40.32295
22442	10159938	"Vindicator"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159938"	" AU "	-122.84251	41.12234
22482	10165580	"Drinkwater"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165580"	" AU "	-123.17441	40.53845
22803	10213625	"Mccall"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213625"	" AU "	-122.4697	40.93705
22808	10214399	"Chloride Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214399"	" AU "	-122.99921	40.88484
22997	10238519	"Vende"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238519"	" CU "	-122.8378	40.17176
22998	10238532	"Ball Quartz Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238532"	" AU "	-123.10172	41.26234
22999	10238569	"Iron Dike"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238569"	" AU AG "	-122.71441	41.06654
23190	10262470	"Holg and Gregg Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262470"	" STN_C "	-122.42609	40.67905
23197	10263302	"Lewis"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263302"	" AU "	-123.08692	41.26424
23199	10263418	"Claus Peters"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263418"	" AU "	-123.09192	41.26424
23338	10281140	"Connelly and Litsch"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10281140"	" AU AG "	-122.5305	40.58095
23367	10285495	"Manila Dunes Sand Removal"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285495"	" SDG "	-124.16394	40.85763
23377	10287586	"Rover Placer"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287586"	" AU PGE_PT "	-122.81331	40.86375
