i	dep_id	rec	group_name	inserted_by	insert_date	updated_by	update_date
296	"10071363"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"02-AUG-07"	""	""
297	"10270497"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"23-FEB-07"	""	""
298	"10099710"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"26-MAR-07"	""	""
299	"10071347"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"26-APR-07"	""	""
300	"10071347"	2	"Includes Deposit ID 10071335 (Scratch Awl Vein)"	"WHERAN"	"26-APR-07"	""	""
301	"10071347"	3	"Includes Deposit ID 10123776 (Horton Mine)"	"WHERAN"	"26-APR-07"	""	""
302	"10071347"	4	"Includes Deposit ID 10245967 (Durango & Moorlight Group)"	"WHERAN"	"26-APR-07"	""	""
303	"10071347"	5	"Includes Deposit ID 10173142 (Scratch All Mine)"	"WHERAN"	"26-APR-07"	""	""
304	"10221947"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"24-MAY-07"	"WHERAN"	"18-FEB-10"
305	"10071357"	2	"Includes Deposit ID 10008783 (Diamond Hill Mines)"	"WHERAN"	"13-JUN-07"	""	""
306	"10071357"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"13-JUN-07"	""	""
307	"60000887"	1	"National Assessment Porphyry Copper"	"WHERAN"	"04-MAY-09"	"WHERAN"	"28-OCT-09"
308	"10055923"	1	"National Assessment Porphyry Copper"	"WHERAN"	"03-JAN-11"	""	""
309	"10027008"	1	"National Assessment Porphyry Copper"	"WHERAN"	"06-AUG-09"	"WHERAN"	"08-DEC-09"
310	"10228377"	6	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
311	"10400314"	1	"National Assessment Porphyry Copper"	"WHERAN"	"11-AUG-09"	"WHERAN"	"12-NOV-09"
312	"10055922"	8	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
313	"10048655"	9	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
314	"10180134"	11	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
315	"10277340"	12	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
316	"10048444"	13	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
317	"10228575"	15	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
318	"10204331"	17	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
319	"10131061"	1	"National Assessment Copper"	"DCAUSEY"	"27-APR-09"	""	""
320	"10155557"	1	"National Assessment Copper"	"DCAUSEY"	"23-APR-09"	""	""
321	"10027097"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"15-JUL-09"	"WHERAN"	"24-NOV-09"
322	"10400304"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"16-JUL-09"	"WHERAN"	"25-NOV-09"
323	"10106398"	1	"National Assessment Copper"	"SWNICH"	"10-JUN-09"	""	""
324	"10186051"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"15-JUL-09"	"WHERAN"	"20-NOV-09"
325	"10257231"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"22-JUL-09"	"CLAANDER"	"02-DEC-09"
326	"10186598"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"27-JUL-09"	"CLAANDER"	"01-DEC-09"
327	"10039675"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"28-JUL-09"	"CLAANDER"	"01-DEC-09"
328	"10000485"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
329	"10003157"	1	"National Assessment Sedimentary Exhalative Zn-Pb"	"pschrube"	"26-AUG-09"	"PSCHRUBE"	"09-MAR-10"
330	"10009814"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
331	"10310418"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
332	"10310419"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
333	"10310420"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
334	"10310421"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
335	"10310422"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
336	"10310423"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
337	"10310424"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
338	"10310425"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
339	"10310426"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
340	"10310427"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
341	"10310428"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
342	"10310429"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
343	"10310430"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
344	"10310431"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
345	"10310432"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
346	"10310433"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
347	"10310434"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
348	"10310435"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
349	"10310436"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
350	"10310437"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
351	"10310438"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
352	"10310439"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
353	"10310440"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
354	"10310441"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
355	"10310442"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
356	"10071333"	2	"Includes Deposit ID 10196853 (Keating)"	"WHERAN"	"06-AUG-07"	""	""
357	"10071310"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"06-AUG-07"	""	""
358	"10118450"	2	"Surveys and Analysis Project"	"PSCHRUBE"	"03-MAY-11"	""	""
359	"10294559"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"01-JUN-07"	""	""
360	"10069752"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"13-JUN-07"	""	""
361	"10069752"	2	"Includes Deposit ID10148957 (Cable Mine)"	"WHERAN"	"13-JUN-07"	""	""
362	"10107706"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"02-JUL-07"	""	""
363	"10172743"	2	"Includes Deposit ID 10196373 (Blackfoot Mine)"	"WHERAN"	"13-JUL-07"	""	""
364	"10172743"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"13-JUL-07"	""	""
365	"10220912"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"17-JUL-07"	""	""
366	"10124812"	2	"Includes Deposit ID 10015922 (Montana Tunnels Mine)"	"WHERAN"	"18-JUL-07"	""	""
367	"10310554"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
368	"10310555"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
369	"10310556"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
370	"10310557"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
371	"10310558"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
372	"10310559"	2	"National Assessment Porphyry Copper"	"WHERAN"	"27-JAN-10"	""	""
373	"10310560"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
374	"10310561"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
375	"10310562"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
376	"10310563"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
377	"10310564"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
378	"10310565"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
379	"10310566"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
380	"10310567"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
381	"10310568"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
382	"10310569"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
383	"10310570"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
384	"10310571"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
385	"10310572"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
386	"10310573"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
387	"10310574"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
388	"10310575"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
389	"10310576"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
390	"10310577"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
391	"10310578"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
392	"10310579"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
393	"10310580"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
394	"10310581"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
395	"10310582"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
396	"10310583"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
397	"10310584"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
398	"10310585"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
399	"10310586"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
400	"10310398"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
401	"10310399"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
402	"10310400"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
403	"10310401"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
404	"10071327"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"06-JUN-07"	""	""
405	"10173000"	4	"Includes Deposit ID 10270061 (Berkeley Pit Tunnel)"	"WHERAN"	"23-MAY-07"	"WHERAN"	"28-OCT-09"
406	"10124691"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"01-JUN-07"	""	""
407	"10310654"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
408	"10310655"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
409	"10310656"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
410	"10310657"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
411	"10310658"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
412	"10310659"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
413	"10310660"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
414	"10310661"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
415	"10310662"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
416	"10310663"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
417	"10310664"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
418	"10310665"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
419	"10310666"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
420	"10310667"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
421	"10310668"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
422	"10310669"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
423	"10310670"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
424	"10310671"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
425	"10310672"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
426	"10310673"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
427	"10310674"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
428	"10310675"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
429	"10310676"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
430	"10310677"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
431	"10310678"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
432	"10310679"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
433	"10310680"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
434	"10310681"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
435	"10310682"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
436	"10310683"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
437	"10310684"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
438	"10310685"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
439	"10310686"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
440	"10310687"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
441	"10310688"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
442	"10310689"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
443	"10310690"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
444	"10310691"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
445	"10310541"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
446	"10310542"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
447	"10310543"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
448	"10310544"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
449	"10310545"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
450	"10173000"	3	"Includes Deposit ID 10246173 (Phase I-Berkeley Neck)"	"WHERAN"	"23-MAY-07"	"WHERAN"	"28-OCT-09"
451	"10310623"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
452	"10310624"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
453	"10310625"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
454	"10310626"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
455	"10310627"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
456	"10310628"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
457	"10310629"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
458	"10310630"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
459	"10310631"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
460	"10310443"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
461	"10310444"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
462	"10310445"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
463	"10310446"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
464	"10310447"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
465	"10310448"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
466	"10310449"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
467	"10310450"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
468	"10310451"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
469	"10310452"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
470	"10310453"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
471	"10310454"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
472	"10310455"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
473	"10310456"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
474	"10310457"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
475	"10310458"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
476	"10310459"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
477	"10310460"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
478	"10310461"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
479	"10310462"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
480	"10310463"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
481	"10310464"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
482	"10310465"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
483	"10310466"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
484	"10310467"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
485	"10310468"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
486	"10310470"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
487	"10310471"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
488	"10310472"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
489	"10310473"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
490	"10310474"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
491	"10310475"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
492	"10310476"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
493	"10310477"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
494	"10310478"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
495	"10310479"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
496	"10210616"	1	"National Assessment Porphyry Copper"	"WHERAN"	"14-MAY-09"	"WHERAN"	"28-OCT-09"
497	"10113259"	1	"National Assessment Porphyry Copper"	"WHERAN"	"14-MAY-09"	"WHERAN"	"28-OCT-09"
498	"10072137"	1	"National Assessment Porphyry Copper"	"WHERAN"	"14-MAY-09"	"WHERAN"	"04-NOV-09"
499	"10085727"	1	"National Assessment Copper"	"DCAUSEY"	"20-JUL-09"	""	""
500	"10221947"	2	"Includes Deposit ID 10008406 (Heddleston)"	"WHERAN"	"31-MAY-07"	"WHERAN"	"18-FEB-10"
501	"10310307"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
502	"10079670"	1	"Global Assessment-Central African Copperbelt-Sediment-hosted Cu"	"DCAUSEY"	"09-AUG-11"	""	""
503	"10179985"	16	"Middle Fork Property"	"DCAUSEY"	"18-MAY-09"	""	""
504	"10161929"	1	"National Assessment Porphyry Copper"	"WHERAN"	"20-MAY-09"	"WHERAN"	"04-NOV-09"
505	"10097315"	2	"Margaret"	"DCAUSEY"	"20-MAY-09"	""	""
506	"10301870"	1	"Margaret"	"DCAUSEY"	"20-MAY-09"	""	""
507	"10047845"	1	"Margaret"	"DCAUSEY"	"20-MAY-09"	""	""
508	"10047843"	1	"Margaret"	"DCAUSEY"	"20-MAY-09"	""	""
509	"10046248"	1	"National Assessment Porphyry Copper"	"WHERAN"	"04-JUN-09"	"WHERAN"	"06-NOV-09"
510	"10100755"	1	"Margaret"	"DCAUSEY"	"08-JUN-09"	""	""
511	"10027031"	1	"National Assessment Porphyry Copper"	"WHERAN"	"07-AUG-09"	"WHERAN"	"09-DEC-09"
512	"10180545"	1	"Deposit Model VMS"	"DCAUSEY"	"23-APR-09"	""	""
513	"10069296"	1	"National Assessment Porphyry Copper"	"WHERAN"	"23-APR-09"	"WHERAN"	"28-OCT-09"
514	"10129805"	1	"National Assessment Porphyry Copper"	"WHERAN"	"23-APR-09"	"WHERAN"	"28-OCT-09"
515	"10276611"	1	"National Assessment Skarn Copper"	"WHERAN"	"23-APR-09"	"WHERAN"	"28-OCT-09"
516	"10041786"	1	"National Assessment Skarn Copper"	"WHERAN"	"23-APR-09"	"WHERAN"	"28-OCT-09"
517	"10056009"	1	"National Assessment Copper"	"DCAUSEY"	"24-APR-09"	""	""
518	"10095364"	1	"National Assessment Copper"	"DCAUSEY"	"24-APR-09"	""	""
519	"10048440"	1	"National Assessment Copper"	"DCAUSEY"	"24-APR-09"	""	""
520	"10008495"	1	"National Assessment Copper"	"DCAUSEY"	"24-APR-09"	""	""
521	"10113316"	1	"National Assessment Porphyry Copper"	"WHERAN"	"14-MAY-09"	"WHERAN"	"29-OCT-09"
522	"10056081"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
523	"10067195"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
524	"10070798"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
525	"10073156"	1	"National Assessment Sedimentary Exhalative Zn-Pb"	"PSCHRUBE"	"22-MAR-10"	""	""
526	"10039684"	1	"National Assessment Porphyry Copper"	"WHERAN"	"05-NOV-09"	""	""
527	"10073171"	2	"National Assessment Mississippi Valley, S.E. Missouri Pb-Zn"	"PSCHRUBE"	"02-APR-10"	""	""
528	"10185792"	1	"National Assessment Porphyry Copper"	"WHERAN"	"25-MAR-10"	""	""
529	"10261965"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"02-DEC-09"	""	""
530	"10074401"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
531	"10082070"	1	"National Assessment Sedimentary Exhalative Zn-Pb"	"pschrube"	"26-AUG-09"	""	""
532	"10082073"	2	"National Assessment Sedimentary Exhalative Zn-Pb"	"PSCHRUBE"	"02-APR-10"	""	""
533	"10082134"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
534	"10096235"	1	"National Assessment Cobalt Copper"	"DCAUSEY"	"17-FEB-10"	""	""
535	"10093087"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
536	"10102280"	1	"National Assessment Mississippi Valley, Appalachian Zn"	"pschrube"	"26-AUG-09"	"PSCHRUBE"	"17-JUN-10"
537	"10180686"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
538	"10105664"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
539	"10214926"	1	"National Assessment Climax Molybdenum"	"WHERAN"	"06-OCT-10"	""	""
540	"10123215"	2	"National Assessment Mississippi Valley, S.E. Missouri Pb-Zn"	"PSCHRUBE"	"02-APR-10"	""	""
541	"10131623"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
542	"10144064"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
543	"10048813"	2	"National Assessment Copper"	"DCAUSEY"	"07-JAN-10"	""	""
544	"10153865"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
545	"10166715"	1	"pbzn"	"pschrube"	"26-AUG-09"	""	""
546	"10111429"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"07-AUG-09"	"CLAANDER"	"01-DEC-09"
547	"10210685"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"11-AUG-09"	"CLAANDER"	"17-NOV-09"
548	"10087992"	1	"National Assessment Porphyry Copper"	"CLAANDER"	"20-JAN-10"	""	""
549	"10249658"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
550	"10249877"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
551	"10250063"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
552	"10250084"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
553	"10250687"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
554	"10257078"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
555	"10273630"	1	"pslocprob"	"pschrube"	"06-JUN-08"	""	""
556	"10071313"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"12-JAN-07"	""	""
557	"10269407"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"12-JAN-07"	""	""
558	"10071386"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"12-JAN-07"	""	""
559	"10071873"	1	"Montana Significant Deposit Master Record"	"WHERAN"	"26-MAR-07"	""	""
560	"10245976"	2	"Includes Basin Creek Mine and Paupers Dream Mine"	"WHERAN"	"16-FEB-07"	""	""
561	"10310489"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
562	"10310490"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
563	"10310491"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
564	"10310492"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
565	"10310493"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
566	"10310494"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
567	"10310495"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
568	"10310496"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
569	"10310497"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
570	"10310498"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"03-DEC-07"	""	""
571	"10066825"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
572	"10066705"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
573	"10100861"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
574	"10118368"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
575	"10304161"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
576	"60001381"	1	"colombia "	"SWNICH"	"20-AUG-08"	""	""
